0 -1 [[2, 8, 7], [1, 3, 6], [0, 4, 5]]
20215 13372 [[1, 8, 0], [2, 3, 7], [5, 4, 6]]
20216 13373 [[2, 1, 8], [3, 7, 6], [0, 5, 4]]
20217 13373 [[2, 1, 8], [3, 0, 6], [5, 7, 4]]
20218 13374 [[1, 8, 0], [2, 7, 6], [4, 3, 5]]
20219 13374 [[1, 7, 8], [2, 0, 6], [4, 3, 5]]
20220 13375 [[1, 8, 0], [2, 4, 6], [3, 7, 5]]
20221 13376 [[2, 1, 8], [3, 4, 6], [7, 5, 0]]
20222 13376 [[2, 1, 8], [3, 0, 6], [7, 4, 5]]
20223 13377 [[0, 2, 1], [4, 6, 8], [3, 7, 5]]
20224 13378 [[2, 1, 8], [5, 7, 6], [0, 4, 3]]
20225 13378 [[2, 1, 8], [5, 0, 6], [4, 7, 3]]
20226 13379 [[2, 1, 8], [5, 0, 3], [4, 6, 7]]
20227 13379 [[2, 1, 0], [5, 3, 8], [4, 6, 7]]
20228 13380 [[1, 8, 7], [2, 0, 5], [4, 3, 6]]
20229 13380 [[1, 8, 7], [2, 5, 6], [4, 3, 0]]
20230 13381 [[1, 5, 8], [4, 2, 7], [0, 3, 6]]
20231 13382 [[1, 5, 0], [2, 7, 8], [4, 3, 6]]
20232 13382 [[1, 5, 8], [2, 7, 6], [4, 3, 0]]
20233 13383 [[1, 5, 8], [2, 3, 7], [4, 6, 0]]
20234 13384 [[1, 8, 0], [2, 4, 5], [3, 6, 7]]
20235 13385 [[2, 1, 8], [3, 4, 5], [6, 7, 0]]
20236 13385 [[2, 1, 8], [3, 0, 5], [6, 4, 7]]
20237 13386 [[2, 8, 5], [4, 0, 1], [3, 6, 7]]
20238 13386 [[2, 8, 5], [4, 1, 7], [3, 6, 0]]
20239 13387 [[2, 1, 8], [6, 0, 5], [4, 3, 7]]
20240 13387 [[0, 1, 8], [2, 6, 5], [4, 3, 7]]
20241 13388 [[4, 2, 1], [5, 0, 8], [3, 6, 7]]
20242 13388 [[4, 2, 1], [3, 5, 8], [0, 6, 7]]
20243 13389 [[0, 5, 1], [2, 4, 8], [3, 6, 7]]
20244 13389 [[2, 5, 1], [3, 4, 8], [0, 6, 7]]
20245 13390 [[2, 5, 0], [4, 8, 1], [3, 6, 7]]
20246 13390 [[2, 5, 1], [4, 8, 7], [3, 6, 0]]
20247 13391 [[2, 5, 1], [4, 6, 8], [0, 3, 7]]
20248 13391 [[2, 5, 1], [4, 6, 8], [3, 7, 0]]
20249 13392 [[6, 4, 2], [7, 0, 8], [3, 1, 5]]
20250 13392 [[6, 4, 2], [3, 7, 8], [0, 1, 5]]
20251 13393 [[0, 7, 2], [4, 6, 8], [3, 1, 5]]
20252 13393 [[4, 7, 2], [3, 6, 8], [0, 1, 5]]
20253 13394 [[4, 7, 0], [6, 8, 2], [3, 1, 5]]
20254 13394 [[4, 7, 2], [6, 8, 5], [3, 1, 0]]
20255 13395 [[4, 7, 2], [6, 1, 8], [0, 3, 5]]
20256 13395 [[4, 7, 2], [6, 1, 8], [3, 5, 0]]
20257 13396 [[4, 2, 8], [7, 0, 5], [6, 3, 1]]
20258 13396 [[0, 2, 8], [4, 7, 5], [6, 3, 1]]
20259 13397 [[4, 2, 8], [3, 6, 5], [0, 7, 1]]
20260 13398 [[4, 2, 0], [6, 5, 8], [3, 7, 1]]
20261 13398 [[4, 2, 8], [6, 5, 1], [3, 7, 0]]
20262 13399 [[0, 4, 8], [6, 2, 5], [3, 7, 1]]
20263 13399 [[4, 8, 0], [6, 2, 5], [3, 7, 1]]
20264 13400 [[0, 8, 7], [4, 6, 2], [3, 1, 5]]
20265 13400 [[4, 8, 7], [3, 6, 2], [0, 1, 5]]
20266 13401 [[0, 4, 7], [6, 8, 2], [3, 1, 5]]
20267 13402 [[4, 8, 7], [6, 1, 2], [0, 3, 5]]
20268 13402 [[4, 8, 7], [6, 1, 2], [3, 5, 0]]
20269 13403 [[4, 8, 7], [6, 2, 5], [0, 3, 1]]
20270 13403 [[4, 8, 7], [6, 0, 5], [3, 2, 1]]
20271 13404 [[4, 2, 0], [1, 7, 8], [6, 3, 5]]
20272 13404 [[4, 2, 8], [1, 7, 5], [6, 3, 0]]
20273 13405 [[0, 4, 8], [1, 2, 7], [6, 3, 5]]
20274 13405 [[4, 8, 0], [1, 2, 7], [6, 3, 5]]
20275 13406 [[4, 2, 8], [1, 3, 7], [6, 5, 0]]
20276 13407 [[0, 4, 8], [6, 2, 1], [3, 5, 7]]
20277 13407 [[4, 8, 0], [6, 2, 1], [3, 5, 7]]
20278 13408 [[4, 2, 8], [6, 5, 1], [0, 3, 7]]
20279 13409 [[0, 4, 2], [6, 1, 8], [3, 5, 7]]
20280 13410 [[0, 2, 8], [4, 3, 6], [1, 5, 7]]
20281 13410 [[4, 2, 8], [1, 3, 6], [0, 5, 7]]
20282 13411 [[0, 4, 8], [3, 2, 6], [1, 5, 7]]
20283 13411 [[4, 8, 0], [3, 2, 6], [1, 5, 7]]
20284 13412 [[4, 2, 8], [3, 5, 6], [0, 1, 7]]
20285 13412 [[4, 2, 8], [3, 5, 6], [1, 7, 0]]
20286 13413 [[4, 6, 2], [3, 0, 8], [1, 5, 7]]
20287 13414 [[2, 8, 0], [4, 3, 7], [1, 6, 5]]
20288 13414 [[2, 3, 8], [4, 0, 7], [1, 6, 5]]
20289 13415 [[0, 4, 2], [3, 7, 8], [1, 6, 5]]
20290 13415 [[4, 7, 2], [3, 0, 8], [1, 6, 5]]
20291 13416 [[4, 2, 8], [3, 7, 5], [0, 1, 6]]
20292 13416 [[4, 2, 8], [3, 0, 5], [1, 7, 6]]
20293 13417 [[3, 4, 8], [2, 0, 7], [1, 6, 5]]
20294 13417 [[3, 4, 8], [1, 2, 7], [0, 6, 5]]
20295 13418 [[4, 8, 7], [3, 0, 2], [1, 6, 5]]
20296 13418 [[4, 8, 7], [3, 2, 5], [1, 6, 0]]
20297 13419 [[2, 6, 0], [7, 5, 8], [4, 3, 1]]
20298 13419 [[2, 6, 8], [7, 5, 1], [4, 3, 0]]
20299 13420 [[0, 2, 8], [7, 6, 5], [4, 3, 1]]
20300 13420 [[2, 8, 0], [7, 6, 5], [4, 3, 1]]
20301 13421 [[2, 6, 8], [7, 3, 5], [0, 4, 1]]
20302 13421 [[2, 6, 8], [7, 3, 5], [4, 1, 0]]
20303 13422 [[6, 8, 0], [2, 7, 5], [4, 3, 1]]
20304 13422 [[6, 7, 8], [2, 0, 5], [4, 3, 1]]
20305 13423 [[6, 8, 0], [2, 4, 5], [3, 7, 1]]
20306 13424 [[2, 6, 8], [3, 4, 5], [7, 1, 0]]
20307 13424 [[2, 6, 8], [3, 0, 5], [7, 4, 1]]
20308 13425 [[0, 2, 6], [4, 5, 8], [3, 7, 1]]
20309 13425 [[2, 5, 6], [4, 0, 8], [3, 7, 1]]
20310 13426 [[2, 8, 5], [4, 0, 6], [3, 7, 1]]
20311 13426 [[2, 8, 5], [4, 6, 1], [3, 7, 0]]
20312 13427 [[6, 2, 8], [5, 0, 7], [4, 3, 1]]
20313 13427 [[6, 2, 8], [4, 5, 7], [0, 3, 1]]
20314 13428 [[2, 5, 0], [6, 7, 8], [4, 3, 1]]
20315 13428 [[2, 5, 8], [6, 7, 1], [4, 3, 0]]
20316 13429 [[2, 5, 8], [6, 3, 7], [0, 4, 1]]
20317 13429 [[2, 5, 8], [6, 3, 7], [4, 1, 0]]
20318 13430 [[6, 2, 0], [8, 5, 7], [4, 3, 1]]
20319 13430 [[6, 2, 7], [8, 5, 1], [4, 3, 0]]
20320 13431 [[6, 7, 0], [8, 2, 5], [4, 3, 1]]
20321 13432 [[6, 2, 7], [8, 3, 5], [0, 4, 1]]
20322 13432 [[6, 2, 7], [8, 3, 5], [4, 1, 0]]
20323 13433 [[6, 2, 7], [4, 8, 5], [3, 1, 0]]
20324 13433 [[6, 2, 7], [4, 0, 5], [3, 8, 1]]
20325 13434 [[0, 7, 5], [2, 6, 8], [4, 3, 1]]
20326 13435 [[0, 2, 5], [6, 7, 8], [4, 3, 1]]
20327 13436 [[2, 7, 5], [6, 3, 8], [0, 4, 1]]
20328 13436 [[2, 7, 5], [6, 3, 8], [4, 1, 0]]
20329 13437 [[2, 7, 5], [6, 8, 1], [0, 4, 3]]
20330 13437 [[2, 7, 5], [6, 0, 1], [4, 8, 3]]
20331 13438 [[8, 7, 0], [2, 3, 5], [6, 4, 1]]
20332 13439 [[0, 2, 7], [6, 8, 3], [4, 1, 5]]
20333 13439 [[2, 7, 0], [6, 8, 3], [4, 1, 5]]
20334 13440 [[0, 2, 8], [6, 3, 7], [4, 1, 5]]
20335 13440 [[2, 3, 8], [6, 0, 7], [4, 1, 5]]
20336 13441 [[0, 7, 5], [8, 2, 6], [4, 3, 1]]
20337 13441 [[8, 7, 5], [4, 2, 6], [0, 3, 1]]
20338 13442 [[0, 8, 5], [2, 7, 6], [4, 3, 1]]
20339 13442 [[8, 5, 0], [2, 7, 6], [4, 3, 1]]
20340 13443 [[8, 7, 5], [2, 3, 6], [0, 4, 1]]
20341 13444 [[8, 6, 7], [4, 2, 5], [3, 1, 0]]
20342 13444 [[8, 6, 7], [4, 0, 5], [3, 2, 1]]
20343 13445 [[0, 8, 6], [2, 5, 7], [4, 3, 1]]
20344 13445 [[8, 5, 6], [2, 0, 7], [4, 3, 1]]
20345 13446 [[8, 6, 7], [3, 0, 5], [2, 4, 1]]
20346 13446 [[0, 6, 7], [8, 3, 5], [2, 4, 1]]
20347 13447 [[8, 7, 5], [2, 4, 1], [0, 3, 6]]
20348 13448 [[0, 2, 7], [3, 8, 4], [6, 1, 5]]
20349 13448 [[2, 7, 0], [3, 8, 4], [6, 1, 5]]
20350 13449 [[2, 8, 7], [3, 1, 4], [0, 6, 5]]
20351 13449 [[2, 8, 7], [3, 1, 4], [6, 5, 0]]
20352 13450 [[0, 2, 8], [3, 5, 7], [6, 4, 1]]
20353 13451 [[2, 8, 7], [3, 0, 1], [6, 5, 4]]
20354 13452 [[3, 2, 7], [8, 0, 5], [6, 4, 1]]
20355 13452 [[3, 2, 7], [6, 8, 5], [0, 4, 1]]
20356 13453 [[2, 7, 5], [3, 0, 8], [6, 4, 1]]
20357 13453 [[2, 7, 5], [3, 8, 1], [6, 4, 0]]
20358 13454 [[4, 7, 5], [8, 0, 2], [3, 6, 1]]
20359 13454 [[4, 7, 5], [8, 2, 1], [3, 6, 0]]
20360 13455 [[4, 2, 7], [3, 0, 8], [6, 1, 5]]
20361 13455 [[4, 2, 0], [3, 8, 7], [6, 1, 5]]
20362 13456 [[0, 2, 7], [4, 3, 5], [6, 8, 1]]
20363 13456 [[4, 2, 7], [6, 3, 5], [0, 8, 1]]
20364 13457 [[4, 2, 0], [3, 5, 7], [6, 8, 1]]
20365 13457 [[4, 2, 7], [3, 5, 1], [6, 8, 0]]
20366 13458 [[0, 4, 7], [3, 2, 5], [6, 8, 1]]
20367 13458 [[4, 7, 0], [3, 2, 5], [6, 8, 1]]
20368 13459 [[7, 5, 0], [2, 4, 8], [3, 6, 1]]
20369 13459 [[7, 4, 5], [2, 0, 8], [3, 6, 1]]
20370 13460 [[2, 7, 5], [3, 4, 8], [6, 1, 0]]
20371 13461 [[4, 2, 5], [7, 0, 8], [3, 6, 1]]
20372 13461 [[4, 2, 5], [3, 7, 8], [0, 6, 1]]
20373 13462 [[2, 7, 5], [4, 0, 6], [3, 1, 8]]
20374 13462 [[2, 7, 0], [4, 6, 5], [3, 1, 8]]
20375 13463 [[2, 7, 5], [8, 0, 1], [4, 3, 6]]
20376 13463 [[0, 7, 5], [2, 8, 1], [4, 3, 6]]
20377 13464 [[0, 7, 5], [2, 4, 1], [3, 8, 6]]
20378 13464 [[2, 7, 5], [3, 4, 1], [0, 8, 6]]
20379 13465 [[2, 7, 0], [4, 1, 5], [3, 8, 6]]
20380 13465 [[2, 7, 5], [4, 1, 6], [3, 8, 0]]
20381 13466 [[0, 2, 5], [4, 7, 1], [3, 8, 6]]
20382 13466 [[2, 5, 0], [4, 7, 1], [3, 8, 6]]
20383 13467 [[8, 4, 0], [6, 7, 2], [3, 1, 5]]
20384 13467 [[8, 4, 2], [6, 7, 5], [3, 1, 0]]
20385 13468 [[0, 8, 2], [6, 4, 7], [3, 1, 5]]
20386 13468 [[8, 2, 0], [6, 4, 7], [3, 1, 5]]
20387 13469 [[8, 4, 2], [6, 1, 7], [0, 3, 5]]
20388 13469 [[8, 4, 2], [6, 1, 7], [3, 5, 0]]
20389 13470 [[8, 4, 2], [3, 6, 7], [1, 5, 0]]
20390 13470 [[8, 4, 2], [3, 0, 7], [1, 6, 5]]
20391 13471 [[6, 2, 0], [4, 8, 7], [3, 1, 5]]
20392 13471 [[6, 8, 2], [4, 0, 7], [3, 1, 5]]
20393 13472 [[4, 6, 2], [3, 8, 7], [1, 5, 0]]
20394 13473 [[4, 6, 2], [8, 7, 5], [0, 3, 1]]
20395 13473 [[4, 6, 2], [8, 0, 5], [3, 7, 1]]
20396 13474 [[4, 6, 2], [1, 0, 7], [8, 3, 5]]
20397 13474 [[0, 6, 2], [4, 1, 7], [8, 3, 5]]
20398 13475 [[4, 6, 2], [8, 0, 1], [3, 5, 7]]
20399 13475 [[4, 6, 0], [8, 1, 2], [3, 5, 7]]
20400 13476 [[4, 2, 0], [6, 5, 7], [8, 3, 1]]
20401 13476 [[4, 2, 7], [6, 5, 1], [8, 3, 0]]
20402 13477 [[0, 4, 7], [6, 2, 5], [8, 3, 1]]
20403 13477 [[4, 7, 0], [6, 2, 5], [8, 3, 1]]
20404 13478 [[4, 2, 7], [6, 3, 5], [8, 1, 0]]
20405 13479 [[2, 7, 0], [4, 6, 5], [8, 3, 1]]
20406 13479 [[2, 6, 7], [4, 0, 5], [8, 3, 1]]
20407 13480 [[7, 6, 0], [4, 8, 2], [3, 1, 5]]
20408 13480 [[7, 8, 6], [4, 0, 2], [3, 1, 5]]
20409 13481 [[4, 7, 6], [3, 8, 2], [1, 5, 0]]
20410 13482 [[8, 4, 6], [7, 0, 2], [3, 1, 5]]
20411 13482 [[8, 4, 6], [3, 7, 2], [0, 1, 5]]
20412 13483 [[4, 7, 6], [1, 0, 2], [8, 3, 5]]
20413 13483 [[0, 7, 6], [4, 1, 2], [8, 3, 5]]
20414 13484 [[4, 7, 6], [8, 0, 1], [3, 5, 2]]
20415 13484 [[4, 7, 0], [8, 1, 6], [3, 5, 2]]
20416 13485 [[4, 7, 6], [2, 0, 5], [8, 3, 1]]
20417 13485 [[0, 7, 6], [4, 2, 5], [8, 3, 1]]
20418 13486 [[0, 7, 6], [4, 8, 5], [3, 2, 1]]
20419 13486 [[4, 7, 6], [3, 8, 5], [0, 2, 1]]
20420 13487 [[4, 7, 0], [8, 5, 6], [3, 2, 1]]
20421 13487 [[4, 7, 6], [8, 5, 1], [3, 2, 0]]
20422 13488 [[0, 4, 6], [8, 7, 5], [3, 2, 1]]
20423 13488 [[4, 6, 0], [8, 7, 5], [3, 2, 1]]
20424 13489 [[0, 4, 2], [1, 6, 7], [8, 3, 5]]
20425 13490 [[4, 2, 7], [1, 6, 5], [0, 8, 3]]
20426 13490 [[4, 2, 7], [1, 0, 5], [8, 6, 3]]
20427 13491 [[4, 7, 6], [1, 2, 5], [8, 3, 0]]
20428 13492 [[0, 1, 7], [2, 4, 6], [8, 3, 5]]
20429 13492 [[2, 1, 7], [8, 4, 6], [0, 3, 5]]
20430 13493 [[2, 1, 0], [4, 6, 7], [8, 3, 5]]
20431 13493 [[2, 1, 7], [4, 6, 5], [8, 3, 0]]
20432 13494 [[2, 7, 0], [4, 3, 8], [1, 5, 6]]
20433 13495 [[4, 2, 7], [1, 3, 8], [5, 6, 0]]
20434 13495 [[4, 2, 7], [1, 0, 8], [5, 3, 6]]
20435 13496 [[3, 4, 7], [1, 2, 8], [0, 5, 6]]
20436 13497 [[4, 7, 8], [3, 0, 2], [1, 5, 6]]
20437 13497 [[4, 7, 8], [3, 2, 6], [1, 5, 0]]
20438 13498 [[4, 2, 7], [5, 0, 8], [3, 1, 6]]
20439 13498 [[0, 2, 7], [4, 5, 8], [3, 1, 6]]
20440 13499 [[4, 2, 0], [3, 5, 7], [1, 6, 8]]
20441 13500 [[4, 8, 2], [1, 3, 7], [0, 5, 6]]
20442 13501 [[4, 8, 0], [3, 7, 2], [1, 5, 6]]
20443 13501 [[4, 8, 2], [3, 7, 6], [1, 5, 0]]
20444 13502 [[4, 8, 2], [3, 5, 7], [0, 1, 6]]
20445 13502 [[4, 8, 2], [3, 5, 7], [1, 6, 0]]
20446 13503 [[2, 7, 6], [4, 0, 3], [1, 8, 5]]
20447 13503 [[2, 7, 6], [4, 3, 5], [1, 8, 0]]
20448 13504 [[2, 3, 0], [4, 6, 7], [1, 8, 5]]
20449 13504 [[2, 3, 7], [4, 6, 5], [1, 8, 0]]
20450 13506 [[3, 4, 2], [6, 0, 7], [1, 8, 5]]
20451 13506 [[3, 4, 2], [1, 6, 7], [0, 8, 5]]
20452 13507 [[0, 6, 2], [4, 3, 7], [1, 8, 5]]
20453 13507 [[4, 6, 2], [1, 3, 7], [0, 8, 5]]
20454 13508 [[4, 6, 0], [3, 7, 2], [1, 8, 5]]
20455 13508 [[4, 6, 2], [3, 7, 5], [1, 8, 0]]
20456 13509 [[4, 2, 7], [6, 0, 5], [3, 1, 8]]
20457 13509 [[0, 2, 7], [4, 6, 5], [3, 1, 8]]
20458 13510 [[0, 2, 7], [4, 3, 5], [1, 6, 8]]
20459 13510 [[4, 2, 7], [1, 3, 5], [0, 6, 8]]
20460 13511 [[0, 4, 7], [3, 2, 5], [1, 6, 8]]
20461 13511 [[4, 7, 0], [3, 2, 5], [1, 6, 8]]
20462 13512 [[0, 7, 6], [4, 3, 2], [1, 8, 5]]
20463 13512 [[4, 7, 6], [1, 3, 2], [0, 8, 5]]
20464 13513 [[0, 4, 6], [3, 7, 2], [1, 8, 5]]
20465 13514 [[4, 7, 6], [3, 2, 5], [0, 1, 8]]
20466 13514 [[4, 7, 6], [3, 0, 5], [1, 2, 8]]
20467 13515 [[0, 4, 2], [7, 8, 6], [3, 1, 5]]
20468 13515 [[4, 8, 2], [7, 0, 6], [3, 1, 5]]
20469 13516 [[4, 2, 6], [7, 8, 5], [0, 3, 1]]
20470 13517 [[4, 6, 8], [7, 0, 2], [3, 1, 5]]
20471 13517 [[4, 6, 8], [7, 2, 5], [3, 1, 0]]
20472 13518 [[4, 2, 6], [1, 0, 8], [7, 3, 5]]
20473 13518 [[0, 2, 6], [4, 1, 8], [7, 3, 5]]
20474 13519 [[4, 2, 0], [7, 1, 6], [3, 5, 8]]
20475 13520 [[4, 2, 6], [3, 0, 7], [1, 5, 8]]
20476 13520 [[4, 2, 0], [3, 7, 6], [1, 5, 8]]
20477 13521 [[0, 2, 6], [4, 3, 8], [1, 7, 5]]
20478 13521 [[4, 2, 6], [1, 3, 8], [0, 7, 5]]
20479 13522 [[4, 2, 0], [3, 8, 6], [1, 7, 5]]
20480 13522 [[4, 2, 6], [3, 8, 5], [1, 7, 0]]
20481 13523 [[0, 4, 6], [3, 2, 8], [1, 7, 5]]
20482 13523 [[4, 6, 0], [3, 2, 8], [1, 7, 5]]
20483 13524 [[0, 2, 7], [8, 5, 6], [4, 3, 1]]
20484 13524 [[2, 5, 7], [8, 0, 6], [4, 3, 1]]
20485 13525 [[2, 7, 6], [8, 5, 1], [0, 4, 3]]
20486 13525 [[2, 7, 6], [8, 0, 1], [4, 5, 3]]
20487 13526 [[8, 2, 6], [7, 0, 5], [4, 3, 1]]
20488 13526 [[8, 2, 6], [4, 7, 5], [0, 3, 1]]
20489 13527 [[2, 6, 5], [8, 0, 7], [4, 3, 1]]
20490 13527 [[2, 6, 5], [8, 7, 1], [4, 3, 0]]
20491 13528 [[0, 7, 6], [2, 3, 5], [8, 4, 1]]
20492 13529 [[2, 7, 6], [8, 0, 3], [4, 1, 5]]
20493 13529 [[2, 7, 0], [8, 3, 6], [4, 1, 5]]
20494 13530 [[7, 6, 5], [2, 0, 8], [4, 3, 1]]
20495 13531 [[0, 8, 6], [7, 2, 5], [4, 3, 1]]
20496 13531 [[7, 8, 6], [4, 2, 5], [0, 3, 1]]
20497 13532 [[7, 8, 0], [2, 5, 6], [4, 3, 1]]
20498 13532 [[7, 8, 6], [2, 5, 1], [4, 3, 0]]
20499 13533 [[7, 8, 6], [2, 3, 5], [0, 4, 1]]
20500 13533 [[7, 8, 6], [2, 3, 5], [4, 1, 0]]
20501 13534 [[7, 6, 5], [2, 4, 1], [3, 8, 0]]
20502 13535 [[0, 4, 6], [7, 2, 5], [3, 8, 1]]
20503 13535 [[7, 4, 6], [3, 2, 5], [0, 8, 1]]
20504 13536 [[7, 4, 0], [2, 5, 6], [3, 8, 1]]
20505 13536 [[7, 4, 6], [2, 5, 1], [3, 8, 0]]
20506 13537 [[2, 7, 0], [3, 5, 6], [8, 4, 1]]
20507 13537 [[2, 7, 6], [3, 5, 1], [8, 4, 0]]
20508 13538 [[0, 2, 6], [3, 7, 5], [8, 4, 1]]
20509 13538 [[2, 6, 0], [3, 7, 5], [8, 4, 1]]
20510 13539 [[4, 2, 7], [3, 5, 6], [0, 8, 1]]
20511 13540 [[0, 5, 7], [2, 4, 6], [3, 8, 1]]
20512 13540 [[2, 5, 7], [3, 4, 6], [0, 8, 1]]
20513 13541 [[2, 5, 0], [4, 6, 7], [3, 8, 1]]
20514 13541 [[2, 5, 7], [4, 6, 1], [3, 8, 0]]
20515 13542 [[2, 5, 7], [4, 8, 6], [0, 3, 1]]
20516 13542 [[2, 5, 7], [4, 8, 6], [3, 1, 0]]
20517 13543 [[4, 2, 0], [7, 5, 6], [3, 8, 1]]
20518 13543 [[4, 2, 6], [7, 5, 1], [3, 8, 0]]
20519 13544 [[4, 6, 0], [7, 2, 5], [3, 8, 1]]
20520 13545 [[4, 2, 6], [3, 7, 5], [8, 1, 0]]
20521 13545 [[4, 2, 6], [3, 0, 5], [8, 7, 1]]
20522 13546 [[0, 6, 5], [2, 4, 7], [3, 8, 1]]
20523 13546 [[2, 6, 5], [3, 4, 7], [0, 8, 1]]
20524 13547 [[0, 2, 5], [4, 6, 7], [3, 8, 1]]
20525 13548 [[2, 6, 5], [4, 8, 7], [0, 3, 1]]
20526 13548 [[2, 6, 5], [4, 8, 7], [3, 1, 0]]
20527 13549 [[2, 6, 5], [4, 7, 1], [0, 3, 8]]
20528 13549 [[2, 6, 5], [4, 0, 1], [3, 7, 8]]
20529 13550 [[6, 1, 2], [7, 8, 5], [0, 4, 3]]
20530 13550 [[6, 1, 2], [7, 0, 5], [4, 8, 3]]
20531 13551 [[7, 6, 2], [4, 1, 8], [0, 3, 5]]
20532 13552 [[6, 2, 8], [7, 1, 5], [4, 3, 0]]
20533 13553 [[6, 1, 2], [3, 0, 8], [7, 4, 5]]
20534 13553 [[0, 1, 2], [6, 3, 8], [7, 4, 5]]
20535 13554 [[6, 1, 2], [7, 0, 3], [4, 5, 8]]
20536 13554 [[6, 1, 0], [7, 3, 2], [4, 5, 8]]
20537 13555 [[6, 1, 2], [4, 0, 7], [3, 5, 8]]
20538 13555 [[6, 1, 0], [4, 7, 2], [3, 5, 8]]
20539 13556 [[0, 1, 2], [6, 4, 8], [3, 7, 5]]
20540 13556 [[6, 1, 2], [3, 4, 8], [0, 7, 5]]
20541 13557 [[6, 1, 0], [4, 8, 2], [3, 7, 5]]
20542 13557 [[6, 1, 2], [4, 8, 5], [3, 7, 0]]
20543 13558 [[0, 6, 2], [4, 1, 8], [3, 7, 5]]
20544 13558 [[6, 2, 0], [4, 1, 8], [3, 7, 5]]
20545 13559 [[7, 2, 8], [1, 6, 5], [4, 3, 0]]
20546 13560 [[7, 6, 2], [1, 3, 8], [0, 4, 5]]
20547 13560 [[7, 6, 2], [1, 3, 8], [4, 5, 0]]
20548 13561 [[1, 7, 0], [4, 6, 2], [3, 5, 8]]
20549 13562 [[1, 7, 2], [8, 0, 5], [6, 4, 3]]
20550 13562 [[0, 7, 2], [1, 8, 5], [6, 4, 3]]
20551 13563 [[0, 7, 2], [1, 6, 5], [4, 8, 3]]
20552 13563 [[1, 7, 2], [4, 6, 5], [0, 8, 3]]
20553 13564 [[1, 7, 0], [6, 5, 2], [4, 8, 3]]
20554 13564 [[1, 7, 2], [6, 5, 3], [4, 8, 0]]
20555 13565 [[0, 1, 2], [6, 7, 5], [4, 8, 3]]
20556 13565 [[1, 2, 0], [6, 7, 5], [4, 8, 3]]
20557 13566 [[1, 7, 0], [3, 8, 2], [6, 4, 5]]
20558 13566 [[1, 7, 2], [3, 8, 5], [6, 4, 0]]
20559 13567 [[1, 7, 2], [3, 4, 8], [6, 5, 0]]
20560 13568 [[7, 2, 0], [1, 3, 8], [6, 4, 5]]
20561 13568 [[7, 3, 2], [1, 0, 8], [6, 4, 5]]
20562 13569 [[0, 7, 2], [1, 6, 3], [4, 5, 8]]
20563 13569 [[1, 7, 2], [4, 6, 3], [0, 5, 8]]
20564 13570 [[0, 1, 2], [6, 7, 3], [4, 5, 8]]
20565 13570 [[1, 2, 0], [6, 7, 3], [4, 5, 8]]
20566 13571 [[1, 7, 2], [6, 5, 3], [0, 4, 8]]
20567 13572 [[0, 1, 7], [6, 3, 2], [4, 5, 8]]
20568 13572 [[1, 3, 7], [6, 0, 2], [4, 5, 8]]
20569 13573 [[0, 1, 2], [7, 5, 8], [6, 4, 3]]
20570 13573 [[1, 5, 2], [7, 0, 8], [6, 4, 3]]
20571 13574 [[1, 2, 8], [7, 5, 3], [0, 6, 4]]
20572 13574 [[1, 2, 8], [7, 0, 3], [6, 5, 4]]
20573 13575 [[7, 1, 8], [2, 0, 5], [6, 4, 3]]
20574 13575 [[7, 1, 8], [6, 2, 5], [0, 4, 3]]
20575 13576 [[1, 8, 5], [7, 0, 2], [6, 4, 3]]
20576 13576 [[1, 8, 5], [7, 2, 3], [6, 4, 0]]
20577 13577 [[0, 2, 8], [1, 4, 5], [7, 6, 3]]
20578 13578 [[1, 2, 8], [7, 0, 4], [6, 3, 5]]
20579 13578 [[1, 2, 0], [7, 4, 8], [6, 3, 5]]
20580 13579 [[2, 8, 5], [1, 0, 7], [6, 4, 3]]
20581 13579 [[2, 8, 5], [1, 7, 3], [6, 4, 0]]
20582 13580 [[0, 7, 8], [2, 1, 5], [6, 4, 3]]
20583 13580 [[2, 7, 8], [6, 1, 5], [0, 4, 3]]
20584 13581 [[2, 7, 0], [1, 5, 8], [6, 4, 3]]
20585 13581 [[2, 7, 8], [1, 5, 3], [6, 4, 0]]
20586 13582 [[2, 7, 8], [1, 4, 5], [0, 6, 3]]
20587 13582 [[2, 7, 8], [1, 4, 5], [6, 3, 0]]
20588 13583 [[1, 2, 0], [4, 5, 8], [7, 6, 3]]
20589 13583 [[1, 2, 8], [4, 5, 3], [7, 6, 0]]
20590 13584 [[0, 1, 8], [4, 2, 5], [7, 6, 3]]
20591 13584 [[1, 8, 0], [4, 2, 5], [7, 6, 3]]
20592 13585 [[6, 1, 2], [5, 0, 8], [4, 7, 3]]
20593 13585 [[6, 1, 2], [4, 5, 8], [0, 7, 3]]
20594 13586 [[0, 5, 2], [1, 6, 8], [4, 7, 3]]
20595 13586 [[1, 5, 2], [4, 6, 8], [0, 7, 3]]
20596 13587 [[1, 5, 0], [6, 8, 2], [4, 7, 3]]
20597 13587 [[1, 5, 2], [6, 8, 3], [4, 7, 0]]
20598 13588 [[1, 5, 2], [6, 7, 8], [0, 4, 3]]
20599 13588 [[1, 5, 2], [6, 7, 8], [4, 3, 0]]
20600 13589 [[6, 1, 8], [4, 2, 5], [7, 3, 0]]
20601 13589 [[6, 1, 8], [4, 0, 5], [7, 2, 3]]
